case_study,benchmark,mode,success,interpret_time,interpret_cpu,interpret_mem,transpile_time,transpile_cpu,transpile_mem,compile_time,compile_cpu,compile_mem,execute_time,execute_cpu,execute_mem,smt_calls,smt_time,smt_mode,smt_eval_time,smt_wait_time,smt_cache_hits,smt_cache_misses,smt_cache_clears,work
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.65,3964,3.605364,41524,152.79722,check-sat-assuming,150.543,2.2542199999999997,0.953686,0.035018,315,93.42612
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.60,3957,3.51876,41524,151.73291,check-sat-assuming,149.714,2.01891,0.955414,0.03329,300,93.408424
symex,prioqueue-6,interpret-reorder,y,127.33,769,22.052296,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,259.797236332,check-sat-assuming,259.793,0.004236332,0.219365,0.493017,4619,132.032882
symex,prioqueue-6,interpret-reorder,y,131.17,749,28.397156,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,264.27029846700003,check-sat-assuming,264.266,0.004298466999999999,0.220253,0.492129,4610,132.032882
symex,prioqueue-6,interpret-reorder,y,127.63,744,23.192636,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,264.393322893,check-sat-assuming,264.389,0.0043228929999999995,0.218482,0.4939,4631,132.032882
symex,prioqueue-6,interpret-reorder,y,129.52,749,23.732328,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,255.718491604,check-sat-assuming,255.714,0.004491604,0.220813,0.491569,4608,132.032882
symex,prioqueue-6,interpret-reorder,y,128.86,755,20.01614,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,263.09350014299997,check-sat-assuming,263.089,0.004500143,0.219908,0.492474,4613,132.032882
symex,prioqueue-6,interpret-reorder,y,129.63,779,34.293396,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,258.364299978,check-sat-assuming,258.36,0.004299978,0.219822,0.49256,4615,132.032882
symex,prioqueue-6,interpret-reorder,y,127.84,737,23.883944,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,253.592323405,check-sat-assuming,253.588,0.004323405,0.220554,0.491828,4612,132.032882
symex,prioqueue-6,interpret-reorder,y,129.69,737,30.112428,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,255.852282268,check-sat-assuming,255.848,0.0042822680000000005,0.22094,0.491442,4604,132.032882
symex,prioqueue-6,interpret-reorder,y,127.41,755,25.552104,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,265.535186447,check-sat-assuming,265.531,0.004186447,0.219731,0.492651,4613,132.032882
symex,prioqueue-6,interpret-reorder,y,126.66,742,23.827844,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,258.891338445,check-sat-assuming,258.887,0.004338445,0.219762,0.49262,4613,132.032882
symex,prioqueue-6,interpret-unbatched,y,24.18,3682,51.696548,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,157.96144576100002,check-sat-assuming,155.967,1.994445761,0.61937,0.093012,852,132.541007
symex,prioqueue-6,interpret-unbatched,y,24.28,3652,52.465524,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,158.471488602,check-sat-assuming,155.191,3.2804886019999997,0.619969,0.092413,850,132.822056
symex,prioqueue-6,interpret-unbatched,y,24.19,3660,51.948468,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,152.526174947,check-sat-assuming,151.761,0.765174947,0.619446,0.092936,854,132.679607
symex,prioqueue-6,interpret-unbatched,y,24.49,3669,54.838552,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,156.062119718,check-sat-assuming,155.968,0.094119718,0.62013,0.092252,847,132.561426
symex,prioqueue-6,interpret-unbatched,y,25.28,3678,54.740808,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,172.618995606,check-sat-assuming,169.813,2.8059956059999998,0.62002,0.092362,850,132.833321
symex,prioqueue-6,interpret-unbatched,y,24.77,3655,54.193556,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,162.564440961,check-sat-assuming,160.472,2.092440961,0.620316,0.092066,848,133.608095
symex,prioqueue-6,interpret-unbatched,y,24.46,3672,54.552964,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,151.45801357599998,check-sat-assuming,150.944,0.514013576,0.621975,0.090407,828,132.818843
symex,prioqueue-6,interpret-unbatched,y,24.53,3653,52.07398,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,168.010808202,check-sat-assuming,166.166,1.8448082019999998,0.61987,0.092512,848,132.761587
symex,prioqueue-6,interpret-unbatched,y,24.36,3678,51.31558,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,159.193982465,check-sat-assuming,158.691,0.502982465,0.620049,0.092333,849,132.549925
symex,prioqueue-6,interpret-unbatched,y,25.97,3697,53.72412,NA,NA,NA,NA,NA,NA,NA,NA,NA,41524,154.28162386,check-sat-assuming,153.063,1.21862386,0.620061,0.092321,847,132.981859
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.046508,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.046108,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.046744,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.0469,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.046964,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.046428,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.046748,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.046872,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,98,0.046484,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20,100,0.046996,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.50,99,0.097536,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.47,99,0.097428,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.88,99,0.097612,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.89,99,0.097632,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.68,99,0.097668,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.01,99,0.09758,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.80,99,0.097556,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.79,99,0.097516,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.83,99,0.097588,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.56,99,0.097656,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,2149,0.040192,409,3.771204447,check-sat-assuming,3.77115,5.4447e-05,0.013587,0.001786,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,2319,0.040172,409,3.681333364,check-sat-assuming,3.68128,5.3364e-05,0.013593,0.00178,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70,2145,0.040204,409,3.892324163,check-sat-assuming,3.89227,5.4163e-05,0.013576,0.001797,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,2246,0.040172,409,3.673472517,check-sat-assuming,3.67342,5.2517e-05,0.013601,0.001772,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,2268,0.04014,409,3.8962573629999997,check-sat-assuming,3.8962,5.7363e-05,0.013583,0.00179,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,2229,0.040256,409,3.772014874,check-sat-assuming,3.77196,5.4874e-05,0.013599,0.001774,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60,2178,0.040288,409,3.691898517,check-sat-assuming,3.69184,5.8517e-05,0.013607,0.001766,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,2065,0.040312,409,3.6022607239999997,check-sat-assuming,3.60221,5.0724e-05,0.013599,0.001774,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,2279,0.040292,409,3.689924573,check-sat-assuming,3.68987,5.4573e-05,0.013595,0.001778,0,0.510003
symex,shuffle-4,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,2233,0.040144,409,3.694926105,check-sat-assuming,3.69487,5.6105e-05,0.013589,0.001784,0,0.510003
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,1247,0.040164,409,5.44113,check-sat-assuming,3.7544,1.68673,0.013631,0.001742,0,0.473734
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,1346,0.04018,409,4.97142,check-sat-assuming,3.8006599999999997,1.17076,0.013718,0.001655,0,0.472899
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,1421,0.040136,409,4.99783,check-sat-assuming,3.9311100000000003,1.0667200000000001,0.01374,0.001633,0,0.472649
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,1265,0.040124,409,5.04581,check-sat-assuming,3.8091500000000003,1.23666,0.013711,0.001662,0,0.473204
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1328,0.040092,409,5.06955,check-sat-assuming,3.8378699999999997,1.23168,0.013729,0.001644,0,0.473185
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1285,0.040332,409,5.2134,check-sat-assuming,3.78505,1.42835,0.013712,0.001661,0,0.47288
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60,1386,0.040472,409,4.89125,check-sat-assuming,3.78883,1.1024200000000002,0.013731,0.001642,0,0.47286
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1333,0.040164,409,5.10743,check-sat-assuming,3.91968,1.18775,0.013736,0.001637,0,0.472795
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,1248,0.0401,409,4.90086,check-sat-assuming,3.73509,1.16577,0.013728,0.001645,0,0.473073
symex,shuffle-4,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1311,0.040204,409,5.06503,check-sat-assuming,3.75521,1.30982,0.013676,0.001697,0,0.473244
symex,shuffle-4,interpret-reorder,y,3.08,599,0.742736,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.424422957,check-sat-assuming,2.424,0.000422957,0.009523,0.00136,0,0.74761
symex,shuffle-4,interpret-reorder,y,2.97,687,0.804944,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.411387601,check-sat-assuming,2.411,0.00038760099999999995,0.009555,0.001328,0,0.74761
symex,shuffle-4,interpret-reorder,y,3.03,630,0.776328,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.485466731,check-sat-assuming,2.485,0.000466731,0.009441,0.001442,0,0.74761
symex,shuffle-4,interpret-reorder,y,3.07,615,0.750528,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.512383841,check-sat-assuming,2.512,0.000383841,0.009483,0.0014,0,0.74761
symex,shuffle-4,interpret-reorder,y,3.06,638,0.774912,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.4733884919999998,check-sat-assuming,2.473,0.000388492,0.009465,0.001418,0,0.74761
symex,shuffle-4,interpret-reorder,y,3.08,628,0.774748,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.534444367,check-sat-assuming,2.534,0.00044436700000000004,0.009428,0.001455,0,0.74761
symex,shuffle-4,interpret-reorder,y,3.06,621,0.786512,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.527466494,check-sat-assuming,2.527,0.000466494,0.009444,0.001439,0,0.74761
symex,shuffle-4,interpret-reorder,y,3.06,612,0.736468,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.394424607,check-sat-assuming,2.394,0.000424607,0.009533,0.00135,0,0.74761
symex,shuffle-4,interpret-reorder,y,3.12,621,0.79908,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.556462254,check-sat-assuming,2.556,0.000462254,0.009416,0.001467,0,0.74761
symex,shuffle-4,interpret-reorder,y,3.05,633,0.778572,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,2.521468159,check-sat-assuming,2.521,0.000468159,0.009394,0.001489,0,0.74761
symex,shuffle-4,interpret-unbatched,y,2.25,1171,0.882824,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,3.772986563,check-sat-assuming,3.443,0.329986563,0.009268,0.001615,0,0.750901
symex,shuffle-4,interpret-unbatched,y,2.22,1183,0.831884,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,5.255934101,check-sat-assuming,3.638,1.6179341010000001,0.009183,0.0017,0,0.750008
symex,shuffle-4,interpret-unbatched,y,2.22,1212,0.864868,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,4.422172576,check-sat-assuming,3.686,0.7361725760000001,0.009262,0.001621,0,0.750648
symex,shuffle-4,interpret-unbatched,y,2.25,1166,0.901484,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,3.602773554,check-sat-assuming,3.404,0.198773554,0.009218,0.001665,0,0.750996
symex,shuffle-4,interpret-unbatched,y,2.26,1159,0.902884,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,4.511442916,check-sat-assuming,3.675,0.836442916,0.009237,0.001646,0,0.754556
symex,shuffle-4,interpret-unbatched,y,2.24,1213,0.901496,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,4.219432885,check-sat-assuming,3.764,0.455432885,0.009228,0.001655,0,0.750511
symex,shuffle-4,interpret-unbatched,y,2.26,1186,0.853256,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,3.536544771,check-sat-assuming,3.347,0.189544771,0.00922,0.001663,0,0.755319
symex,shuffle-4,interpret-unbatched,y,2.17,1183,0.870668,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,4.284841373,check-sat-assuming,3.618,0.666841373,0.009231,0.001652,0,0.750803
symex,shuffle-4,interpret-unbatched,y,2.27,1207,0.87518,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,3.504433778,check-sat-assuming,3.487,0.017433778,0.009182,0.001701,0,0.753076
symex,shuffle-4,interpret-unbatched,y,2.28,1157,0.92058,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,3.8039864939999997,check-sat-assuming,3.627,0.176986494,0.009225,0.001658,0,0.751769
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,100,0.048088,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,100,0.047252,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,100,0.047912,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,99,0.047628,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,100,0.047248,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,100,0.04798,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,100,0.048084,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,100,0.047892,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,100,0.047312,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,100,0.047944,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,klee,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,2758,0.114548,3758,45.902782913,check-sat-assuming,45.9024,0.000382913,0.202613,0.002925,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,2763,0.114628,3758,45.406052644999995,check-sat-assuming,45.405699999999996,0.000352645,0.20261,0.002928,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36,2798,0.114072,3758,44.988774954,check-sat-assuming,44.9884,0.000374954,0.202607,0.002931,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,2703,0.114504,3758,46.44608835499999,check-sat-assuming,46.445699999999995,0.000388355,0.202609,0.002929,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,2685,0.11406,3758,45.947184939,check-sat-assuming,45.9468,0.000384939,0.202608,0.00293,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,2787,0.11486,3758,45.632587093999994,check-sat-assuming,45.6322,0.000387094,0.202611,0.002927,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56,2699,0.113928,3758,45.565711397,check-sat-assuming,45.5653,0.00041139700000000003,0.202611,0.002927,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38,2673,0.113244,3758,45.774699804,check-sat-assuming,45.774300000000004,0.00039980399999999997,0.202615,0.002923,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,2780,0.114028,3758,46.251486346,check-sat-assuming,46.2511,0.00038634600000000003,0.20261,0.002928,0,4.744557
symex,shuffle-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49,2752,0.114412,3758,46.248955206999995,check-sat-assuming,46.248599999999996,0.000355207,0.202611,0.002927,0,4.744557
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,3144,0.17202,3758,43.091260000000005,check-sat-assuming,41.3019,1.7893599999999998,0.202799,0.002739,0,4.380622
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,3118,0.167096,3758,43.2489,check-sat-assuming,41.0788,2.1700999999999997,0.202788,0.00275,0,4.380774
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,3143,0.167308,3758,43.39362,check-sat-assuming,41.0304,2.3632199999999997,0.202746,0.002792,0,4.381224
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,3069,0.168604,3758,43.481019999999994,check-sat-assuming,41.429199999999994,2.05182,0.202806,0.002732,0,4.380803
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,3122,0.171664,3758,43.36493,check-sat-assuming,41.5698,1.7951300000000001,0.202793,0.002745,0,4.380737
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,3012,0.170256,3758,43.19835,check-sat-assuming,41.0028,2.1955500000000003,0.202781,0.002757,0,4.380953
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,3079,0.16856,3758,43.15033,check-sat-assuming,41.123599999999996,2.02673,0.202797,0.002741,0,4.380783
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,2993,0.170188,3758,43.042629999999996,check-sat-assuming,41.1487,1.8939300000000001,0.202771,0.002767,0,4.38079
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,3125,0.168132,3758,43.33856,check-sat-assuming,41.33,2.00856,0.202777,0.002761,0,4.380866
symex,shuffle-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,2999,0.169732,3758,42.51439,check-sat-assuming,40.5267,1.98769,0.202806,0.002732,0,4.380996
symex,shuffle-5,interpret-reorder,y,6.32,1166,2.376664,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,35.463095984999995,check-sat-assuming,35.461,0.0020959850000000003,0.137304,0.002918,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.12,1221,2.339956,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,35.305004620999995,check-sat-assuming,35.303,0.0020046210000000003,0.137297,0.002925,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.45,1157,2.38672,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,35.924249171,check-sat-assuming,35.922,0.002249171,0.137318,0.002904,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.31,1186,2.014616,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,36.023953746,check-sat-assuming,36.022,0.001953746,0.1373,0.002922,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.24,1188,2.007204,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,35.670124666999996,check-sat-assuming,35.668,0.0021246670000000002,0.137307,0.002915,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.17,1189,2.211876,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,37.09204528,check-sat-assuming,37.09,0.00204528,0.137311,0.002911,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.29,1164,2.24082,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,34.988160595,check-sat-assuming,34.986,0.002160595,0.137307,0.002915,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.32,1191,2.34884,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,36.011960773999995,check-sat-assuming,36.01,0.001960774,0.137311,0.002911,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.41,1223,2.328488,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,37.597141547999996,check-sat-assuming,37.595,0.0021415479999999996,0.137304,0.002918,0,6.943601
symex,shuffle-5,interpret-reorder,y,6.25,1161,2.426852,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,35.566144023,check-sat-assuming,35.564,0.0021440229999999997,0.137311,0.002911,0,6.943601
symex,shuffle-5,interpret-unbatched,y,3.82,2192,2.295188,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,40.497559317,check-sat-assuming,40.156,0.34155931700000003,0.137493,0.002729,0,6.987597
symex,shuffle-5,interpret-unbatched,y,3.81,2220,2.30466,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,43.540619459,check-sat-assuming,42.162,1.378619459,0.137412,0.00281,0,6.988957
symex,shuffle-5,interpret-unbatched,y,3.76,2174,2.373436,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,42.141690772,check-sat-assuming,41.836,0.305690772,0.137538,0.002684,0,6.981794
symex,shuffle-5,interpret-unbatched,y,3.75,2169,2.995756,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,42.926617183000005,check-sat-assuming,41.654,1.2726171830000002,0.13756,0.002662,0,6.965527
symex,shuffle-5,interpret-unbatched,y,3.83,2155,2.794556,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,43.815372619,check-sat-assuming,41.472,2.343372619,0.137367,0.002855,0,7.020921
symex,shuffle-5,interpret-unbatched,y,3.78,2185,2.847944,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,43.402102422,check-sat-assuming,43.107,0.295102422,0.13742,0.002802,0,7.000895
symex,shuffle-5,interpret-unbatched,y,3.75,2206,2.931892,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,42.827599665,check-sat-assuming,42.543,0.284599665,0.137439,0.002783,0,6.969085
symex,shuffle-5,interpret-unbatched,y,3.80,2171,2.5469,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,41.265554895,check-sat-assuming,40.54,0.725554895,0.137489,0.002733,0,6.961354
